name,date,website,location,run_info
Parma-Marathon,16.10.2022,www.parmamarathon.it,"IT I-43123 Parma, Piazza Guiseppe Garibaldi ","[['42,195 km', '9.15 Uhr', '30,00 - 60,00 Euro'], ['32 km', '', '25,00 - 45,00 Euro'], ['10 km', '', '15,00 - 20,00 Euro']]"
Run BLN Berlin,22.10.2022,www.sportscheck.com/event/run/run-berlin/,12163 Berlin,"[['21,1 km', 'Tba', '37,00 - 42,00 Euro'], ['10 km', 'Tba', '32,00 - 37,00 Euro'], ['5 km', 'Tba', '27,00 - 32,00 Euro'], ['1,3 km', 'Tba', '5,00 Euro']]"
Rügenbrücken-Marathon Stralsund,22.10.2022,www.ruegenmarathon.de,"18439 Stralsund, Hafenstraße ","[['42,195 km', '9.30 Uhr', '33,00 - 38,00 Euro'], ['21,1 km', '9.45 Uhr', '28,00 - 33,00 Euro'], ['10 km', '10.45 Uhr', '18,00 - 23,00 Euro'], ['6 km auch Walking/Nordic Walking', '12.00 Uhr', '15,00 - 19,00 Euro'], ['3 km', '10.05 Uhr', '5,00 Euro']]"
Heidelauf Halle,12.06.2022,www.heidelauf-halle.de,"06126 Halle, Am Heidebad 10","[['15 km', '10.00 Uhr', '12.06.2022', '10,00 Euro (Kinder 8,00 Euro)'], ['10 km', '10.00 Uhr', '12.06.2022', '10,00 Euro (Kinder 8,00 Euro)'], ['5 km', '10.00 Uhr', '12.06.2022', '10,00 Euro (Kinder 8,00 Euro)'], ['15 km', '10.00 Uhr', '11.09.2022', '10,00 Euro (Kinder 8,00 Euro)'], ['10 km', '10.00 Uhr', '11.09.2022', '10,00 Euro (Kinder 8,00 Euro)'], ['5 km', '10.00 Uhr', '11.09.2022', '10,00 Euro (Kinder 8,00 Euro)'], ['15 km', '10.00 Uhr', '23.10.2022', '10,00 Euro (Kinder 8,00 Euro)'], ['10 km', '10.00 Uhr', '23.10.2022', '10,00 Euro (Kinder 8,00 Euro)'], ['5 km', '10.00 Uhr', '23.10.2022', '10,00 Euro (Kinder 8,00 Euro)'], ['15 km', '10.00 Uhr', '11.12.2022', '10,00 Euro (Kinder 8,00 Euro)'], ['10 km', '10.00 Uhr', '11.12.2022', '10,00 Euro (Kinder 8,00 Euro)'], ['5 km', '10.00 Uhr', '11.12.2022', '10,00 Euro (Kinder 8,00 Euro)']]"
Ljubljana-Marathon,23.10.2022,www.vw-ljubljanskimaraton.si,"SI 1000 Ljubljana, Šubičeva ulica ","[['42,195 km', '9.15 Uhr', '40,00 Euro'], ['21,1 km', '9.15 Uhr', '40,00 Euro'], ['10 km', '9.00 Uhr', '40,00 Euro']]"
Linz-Donau-Marathon,23.10.2022,www.linz-marathon.at,"AT 4010  Linz, Hafenstraße/ Voest-Autobahnbrücke ","[['42,195 km', '9.30 Uhr', '57,00 - 90,00 Euro'], ['42,195 km Staffel', '9.30 Uhr', '100,00 - 135,00 Euro'], ['21,1 km', '9.30 Uhr', '38,00 - 64,00 Euro'], ['10,55 km', '8.30 Uhr', '28,00 - 44,00 Euro']]"
Medio Maratón Valencia,23.10.2022,www.mediomaratonvalencia.com,"ES 46013 Valencia, Avenida del Professor López Piñero 7 (Ciutat de les Arts i les Ciències)","[['21,1 km', '9.00 Uhr', '30,00 - 60,00 Euro']]"
Lübeck-Marathon,23.10.2022,www.stadtwerke-luebeck-marathon.de,"23552 Lübeck, Markttwiete 13 (Marktplatz/ Kohlmarkt)","[['42,195 km', '10.00 Uhr', '30,00 - 65,00 Euro'], ['21,1 km', '11.00 Uhr', '18,00 - 35,00 Euro'], ['2 x 21,1 km', '10.00 Uhr', '36,00 - 90,00 Euro'], ['10 km', '11.15 Uhr', '12,00 - 30,00 Euro'], ['4,2 km', '10.05 Uhr', '8,00  - 10,00 Euro'], ['2,1 km', '10.05 Uhr', '6,00  - 7,00 Euro']]"
Venedig-Marathon,23.10.2022,www.venicemarathon.it/en/,"IT 30039 Stra (VE), Via Doge Pisani 7 (Villa Pisani)","[['42,195 km', '9.40 Uhr', '60,00 - 90,00 Euro'], ['10 km', '8.30 Uhr', '30,00 - 40,00 Euro'], ['21,1 km', '9.00 Uhr', '40,00 - 45,00 Euro']]"
Lausanne-Marathon,23.10.2022,www.lausanne-marathon.com,"CH 1007 Lausanne, Place de Milan ","[['42,195 km', '10.00 Uhr', '80,00 - 90,00 CHF'], ['21,1 km', 'ab 13.00 Uhr', '54,00 - 64,00 CHF'], ['10 km', 'ab 10.25 Uhr', '42,00 - 52,00 Euro']]"
RunRivieraRun Halbmarathon,23.10.2022,www.runrivierarun.com,"IT 17025 Loano, Marina di Loano ","[['21,1 km', '', '15,00 - 30,00 Euro (Staffel 30,00 - 40,00 Euro)']]"
Süderelbe Halbmarathon Hamburg,23.10.2022,www.hntonline.de/leichtathletik/veranstaltungen/,"21147 Hamburg, Am Johannisland 2 (CU Arena)","[['21,1 km', '10.00 Uhr', '12,00 Euro'], ['10 km', '10.15 Uhr', '10,00 Euro'], ['5 km', '10.20 Uhr', '8,00 Euro'], ['1,2 km Kinderlauf', '9.30 Uhr', '4,00 Euro']]"
Ljubljana-Marathon,23.10.2022,www.vw-ljubljanskimaraton.si,"SI 1000 Ljubljana, Šubičeva ulica ","[['42,195 km', '9.15 Uhr', '40,00 Euro'], ['21,1 km', '9.15 Uhr', '40,00 Euro'], ['10 km', '9.00 Uhr', '40,00 Euro']]"
Frankfurt-Marathon,30.10.2022,www.frankfurt-marathon.com,"60314 Frankfurt, Friedrich-Ebert-Anlage  (Messe Frankfurt)","[['42,195 km', 'ab 10.00 Uhr', '30.10.2022', '85,00 - 120,00 Euro'], ['42,195 km Staffel', '10.35 Uhr', '30.10.2022', '170,00 - 205,00 Euro'], ['4,2 km Mini-Marathon', '10.55 Uhr', '30.10.2022', '10,00 - 12,00 Euro'], ['0,42 km Struwwelpeter-Lauf', '11.30 Uhr', '29.10.2022', '0,00 Euro']]"
Cross Rund um die Kaulsdorfer Seen Berlin,29.10.2022,www.kolv.de/index.php?m=4&m2=5,"12621 Berlin, Lassaner Straße 19","[['12,5 km', '10.30 Uhr', '29.10.2022', '6,00 Euro'], ['6 km', '10.30 Uhr', '29.10.2022', '6,00 Euro']]"
Braunschweig-Wolfenbüttel-Marathon,30.10.2022,www.braunschweiger-lauftage.de,"38100 Braunschweig, Poststraße ","[['42,195 km', '10.00 Uhr', '45,00 - 60,00 Euro'], ['21,1 km', '10.30 Uhr', '30,00 - 45,00 Euro'], ['10 km', '10.10 Uhr', '15,00 - 25,00 Euro'], ['5 km', '10.15 Uhr', '15,00 - 25,00 Euro'], ['2,5 km', '10.00 Uhr', '10,00 - 15,00 Euro']]"
Marseille - Cassis,30.10.2022,www.marseille-cassis.com,"FR 13008 Marseille, Boulevard Michelet ","[['20 km', '8.30 Uhr', 'ab 50,00 Euro']]"
Dublin-Marathon,30.10.2022,www.dublinmarathon.ie,"GB D01 EF98 Dublin 1, Fitzwilliam Street Upper ","[['42,195 km', 'ab 8.45 Uhr', '110,00 Euro']]"
Frankfurt-Marathon,30.10.2022,www.frankfurt-marathon.com,"60314 Frankfurt, Friedrich-Ebert-Anlage  (Messe Frankfurt)","[['42,195 km', 'ab 10.00 Uhr', '30.10.2022', '85,00 - 120,00 Euro'], ['42,195 km Staffel', '10.35 Uhr', '30.10.2022', '170,00 - 205,00 Euro'], ['4,2 km Mini-Marathon', '10.55 Uhr', '30.10.2022', '10,00 - 12,00 Euro'], ['0,42 km Struwwelpeter-Lauf', '11.30 Uhr', '29.10.2022', '0,00 Euro']]"
SwissCityMarathon – Lucerne,30.10.2022,www.swisscitymarathon.ch,"CH 6006 Luzern, Haldenstrasse  (verkehrshaus der Schweiz/Lidostrasse 5)","[['42,195 km', 'ab 9.00 Uhr', '125,00 - 145,00 CHF'], ['21,1 km', 'ab 9.00 Uhr', '73,00 - 93,00 CHF'], ['10 km', 'ab 13.05 Uhr', '48,00 - 58,00 CHF']]"
Dresden-Marathon,30.10.2022,www.dresden-marathon.com,"01067 Dresden, Pieschener Allee ","[['42,195 km', '10.30 Uhr', '55,00 - 75,00 Euro'], ['42,195 km Staffel', '10.30 Uhr', '99,00 - 150,00 Euro pro Team'], ['21,1 km', '10.30 Uhr', '42,00 - 55,00 Euro'], ['10 km', '10.00 Uhr', '20,00 - 35,00 Euro'], ['4,2 km', '9.30 Uhr', '10,00 - 20,00 Euro']]"
Turin-Marathon,06.11.2022,www.turinmarathon.it,"IT 10151 Turin, Piazza San Carlo  ","[['42,195 km', '9.30 Uhr', '40,00 - 65,00 Euro']]"
Porto-Marathon,06.11.2022,www.maratonadoporto.com,"PT 4100-379 Porto, Castelo do Queijo 1 (Sealife )","[['42,195 km', '9.00 Uhr', '50,00 - 100,00 Euro'], ['10 km', '9.00 Uhr', '12,00 - 20,00 Euro'], ['6 km', '9.00 Uhr', '6,00 - 10,00 Euro']]"
Lago-Maggiore-Marathon Verbania,06.11.2022,www.lagomaggioremarathon.it,"IT I-28922 Verbania, Corso Repubblica, Arona 50","[['42,195 km', '9.00 Uhr', '40,00 - 80,00 Euro'], ['33 km', '9.30 Uhr', '30,00 - 70,00 Euro'], ['21,1 km', '9.00 Uhr', '25,00 - 50,00 Euro'], ['10 km', '9.30 Uhr', '15,00 - 40,00 Euro']]"
Rostocker Herbstlauf,06.11.2022,www.rostocker-herbstlauf.de,"18057 Rostock, Thomas-Morus-Straße/Kranichweg  (Sporthalle)","[['10 km', '10.30 Uhr', '15,00 - 16,00 Euro'], ['7,5 km', '10.30 Uhr', '12,00 - 13,00 Euro'], ['5 km', '10.30 Uhr', '8,00 - 10,00 Euro'], ['2,5 km', '10.00 Uhr', '6,00 - 7,00 Euro']]"
New York City-Marathon,06.11.2022,www.tcsnycmarathon.org,"US NY 10305 New York, Fort Wadsworth  (Staten Island)","[['42,195 km', 'ab 9.40 Uhr in 4 Startwellen', 'ab 580,00 Euro (buchbar über Reiseveranstalter)']]"
Martinslauf Sindorf,10.11.2022,www.martinslauf-sindorf.de,"50170 Kerpen-Sindorf, Hegelstraße 2-10 (Ulrichschule)","[['10 km', '18.45 Uhr', '16,00 Euro'], ['6,6 km', '18.45 Uhr', '16,00 Euro'], ['3,3 km', '18.45 Uhr', '16,00 Euro'], ['2 km', '18.15 Uhr', '7,00 Euro'], ['0,65 km', '17.45 Uhr', '3,00 Euro']]"
3-Sjoerslopet Halbmarathon Stavanger,12.11.2022,www.3sjoers.no,"NO 4021 Stavanger, Tjensvollveien  35","[['21,1 km', '12.00 Uhr', '430,00 - 690,00 NOK']]"
Athen-Marathon,12.11.2022,www.athensauthenticmarathon.gr,"GR 190 07 Marathonas, Dimokratias 25","[['10 km', '17.00 Uhr', '12.11.2022', '85,00 Euro'], ['42,195 km', '9.00 Uhr', '13.11.2022', '100,00 Euro'], ['5 km', '8.15 Uhr', '13.11.2022', '80,00 Euro']]"
Athen-Marathon,12.11.2022,www.athensauthenticmarathon.gr,"GR 190 07 Marathonas, Dimokratias 25","[['10 km', '17.00 Uhr', '12.11.2022', '85,00 Euro'], ['42,195 km', '9.00 Uhr', '13.11.2022', '100,00 Euro'], ['5 km', '8.15 Uhr', '13.11.2022', '80,00 Euro']]"
Leopoldilauf Wien,13.11.2022,www.lcc-wien.at,"AT 1020 Wien, Prater Hauptallee/Marathonweg  (Stadtionbadparkplatz.)","[['21,1 km', '10.00 Uhr', '27,00 - 29,00 Euro'], ['14 km', '10.00 Uhr', '27,00 - 29,00 Euro'], ['7 km', '10.00 Uhr', '27,00 - 29,00 Euro']]"
Garda Trentino Halbmarathon,13.11.2022,www.trentinoeventi.it,"IT 38066 Riva del Garda, Via Baltera ","[['21,1 km', '10.15 Uhr', '30,00 - 45,00 Euro'], ['10 km', '9.30 Uhr (Arco)', '20,00 - 30,00 Euro'], ['5 km', '9.00 Uhr (Torbole sul Garda)', '15,00 - 25,00 Euro']]"
Ich Lauf Mit gegen Gewalt-Lauf München,19.11.2022,www.landkreis-muenchen.de/themen/familie-und-soziales/lauf-ich-lauf-mit-gegen-gewalt,"85540 München-Haar, Höglweg 3 (Sportpark)","[['10 km', '12.00 Uhr', '18,00 Euro'], ['5 km', '12.00 Uhr', '18,00 Euro'], ['1,2 km Kinderlauf', '11.15 Uhr', '0,00 Euro'], ['0,4 km Kinderlauf', '11.15 Uhr', '0,00 Euro'], ['0,2 km Bambinilauf', '11.15 Uhr', '0,00 Euro']]"
Lipperland-Marathon Dörentrup,19.11.2022,www.lipperland-marathon.de,"32694 Dörentrup, Auf dem Kamp 20 (Grundschule Humfeld)","[['42,195 km', '11.00 Uhr', '20,00 Euro'], ['21,1 km', '12.30 Uhr', '15,00 Euro'], ['9,3 km Lippische Landmeile', '13.15 Uhr', '10,00 Euro']]"
Verona-Marathon,20.11.2022,www.veronamarathon.it/en,"IT 37138 Verona, Piazza Bra ","[['42,195 km', '8.00 Uhr', '40,00 - 60,00 Euro'], ['21,1 km', '10.00 Uhr', '25,00 - 36,00 Euro'], ['10 km', '9.00 Uhr', '15,00 - 20,00 Euro']]"
Firenze-Marathon,27.11.2022,www.firenzemarathon.it,"IT 50122 Florenz, Piazza del Duomo ","[['42,195 km', '8.00 Uhr', '40,00 - 80,00 Euro']]"
Bertlicher Straßenläufe Herten,25.09.2022,www.bertlicher-strassenlaeufe.de,"45701 Herten-Bertlich, Heinrich-Obenhaus-Straße 45","[['42,195 km', '10.30 Uhr', '25.09.2022', '19,00 Euro'], ['30 km', '12.00 Uhr', '25.09.2022', '18,00 Euro'], ['21,1 km', '10.40 Uhr', '25.09.2022', '15,00 Euro'], ['15 km', '10.10 Uhr', '25.09.2022', '12,00 Euro'], ['10 km', '10.50 Uhr', '25.09.2022', '11,00 Euro'], ['7,5 km', '11.00 Uhr', '25.09.2022', '9,00 Euro'], ['5 km', '13.00 Uhr', '25.09.2022', '6,00 Euro'], ['0,85 km', '12.05 Uhr', '25.09.2022', '3,00 Euro'], ['42,195 km', '10.30 Uhr', '27.11.2022', '19,00 Euro'], ['30 km', '12.00 Uhr', '27.11.2022', '18,00 Euro'], ['21,1 km', '10.40 Uhr', '27.11.2022', '15,00 Euro'], ['15 km', '10.10 Uhr', '27.11.2022', '12,00 Euro'], ['10 km', '10.50 Uhr', '27.11.2022', '11,00 Euro'], ['7,5 km', '11.00 Uhr', '27.11.2022', '9,00 Euro'], ['5 km', '13.00 Uhr', '27.11.2022', '6,00 Euro'], ['0,85 km', '12.05 Uhr', '27.11.2022', '3,00 Euro']]"
Ring Running Series,27.11.2022,www.ringrunningseries.com,"68766 Hockenheim, Am Motodrom 1 (Hockenheimring)","[['42,195 km', '10.00 Uhr', '27.11.2022', '79,00 Euro'], ['21,1 km', '11.00 Uhr', '27.11.2022', '59,00 Euro']]"
Valencia-Marathon,04.12.2022,www.maratonvalencia.com,"ES 46013 Valencia, Avenida del Professor López Piñero 17 (Ciutat de les Arts i les Ciències)","[['42,195 km', '8.30 Uhr', '60,00 - 150,00 Euro']]"
Reggae-Marathon Negril,04.12.2022,www.reggaemarathon.com,"JM 8M87+H2W Paynes Town , Long Bay Beach Park   (Negril)","[['42,195 km', '5.15 Uhr', '110,00 - 140,00 Euro'], ['21,1 km', '5.15 Uhr', '95,00 - 130,00 Euro'], ['10 km', '5.15 Uhr', '65,00 - 100,00 Euro']]"
Nikolauslauf Jüchen,04.12.2022,www.nikolauslauf-juechen.de,"43163 Jüchen,  Stadionstraße  (Gesamtschule )","[['10 km', '12.00 Uhr', '10,00 Euro'], ['6 km', '12.00 Uhr', '8,00 Euro'], ['1,5 km Schülerlauf', '12.00 Uhr', '4,00 Euro'], ['0,2 km Kids Charity Run', '11.00 Uhr', '2,00 Euro']]"
Nikolauslauf Tübingen,04.12.2022,www.nikolauslauf-tuebingen.de,"72076  Tübingen, Waldhäuserstraße 118","[['21,1 km', '10.00 Uhr', '04.12.2022', '29,00 Euro']]"
Adventlauf Wien,04.12.2022,www.lcc-wien.at,"AT 1020 Wien, Prater Hauptallee/Marathonweg  (Stadtionbadparkplatz)","[['10 km', '', ''], ['5 km Virtual Run', '', ''], ['3 km', '', '']]"
Rubbenbruchsee-Marathon Osnabrück,10.12.2022,www.rubbenbruchseemarathon.de,"49076 Osnabrück, Barenteich 2","[['42,195 km', '10.00 Uhr', '25,00 - 35,00 Euro']]"
Heidelauf Halle,12.06.2022,www.heidelauf-halle.de,"06126 Halle, Am Heidebad 10","[['15 km', '10.00 Uhr', '12.06.2022', '10,00 Euro (Kinder 8,00 Euro)'], ['10 km', '10.00 Uhr', '12.06.2022', '10,00 Euro (Kinder 8,00 Euro)'], ['5 km', '10.00 Uhr', '12.06.2022', '10,00 Euro (Kinder 8,00 Euro)'], ['15 km', '10.00 Uhr', '11.09.2022', '10,00 Euro (Kinder 8,00 Euro)'], ['10 km', '10.00 Uhr', '11.09.2022', '10,00 Euro (Kinder 8,00 Euro)'], ['5 km', '10.00 Uhr', '11.09.2022', '10,00 Euro (Kinder 8,00 Euro)'], ['15 km', '10.00 Uhr', '23.10.2022', '10,00 Euro (Kinder 8,00 Euro)'], ['10 km', '10.00 Uhr', '23.10.2022', '10,00 Euro (Kinder 8,00 Euro)'], ['5 km', '10.00 Uhr', '23.10.2022', '10,00 Euro (Kinder 8,00 Euro)'], ['15 km', '10.00 Uhr', '11.12.2022', '10,00 Euro (Kinder 8,00 Euro)'], ['10 km', '10.00 Uhr', '11.12.2022', '10,00 Euro (Kinder 8,00 Euro)'], ['5 km', '10.00 Uhr', '11.12.2022', '10,00 Euro (Kinder 8,00 Euro)']]"
Zürcher Silvesterlauf,11.12.2022,www.silvesterlauf.ch,"CH 8001 Zürich, Limmatquai 1","[['1,5 km Familienlauf/ElKi', 'ab 11.00 Uhr', '49,00 - 54,00 CHF/34,00 - 39,00 CHF'], ['1,5 km Kinder/ Mädchen und Jungen', 'ab 12.00 Uhr', '19,00 - 24,00 CHF'], ['2,7 km Jugend/ Mädchen und Jungen', 'ab 12.30 Uhr', '19,00 - 24,00 CHF'], ['6,3 km Duo-Lauf', 'ab 13.55 Uhr', '43,00 - 48,00 CHF'], ['8,5 km', 'ab 15.05 Uhr', '39,00 - 44,00 CHF'], ['5,5 km Run for Fun/Charity-Run', '18.20 Uhr/18.30 Uhr', '37,00 - 42,00 CHF/ ab 45,00 CHF']]"
Aschauer Vorsilvesterlauf,29.12.2022,www.vorsilvesterlauf.de,"83229 Aschau im Chiemgau, Kampenwandstraße ","[['5 km Nachtlauf', '19.45 Uhr', '15,00 - 19,00 Euro'], ['5 km', '19.00 Uhr', '15,00 - 19,00 Euro'], ['1,7 km Kinderlauf', '18.30 Uhr', '6,00 Euro']]"
Silvesterlauf Eschlikon,30.12.2022,www.silvesterlauf.tveschlikon.ch,"CH 8360 Eschlikon, Blumenstrasse  (Parkplatz Bächelacker)","[['6,8 km', '18.00 Uhr', '20,00 - 25,00 CHF'], ['4 x 0,75 km Staffel', '17.00 Uhr', '48,00 - 53,00 CHF'], ['2,25 km', '16.40 Uhr', '14,00 - 22,00 CHF'], ['1,98 km', '16.20 Uhr', '14,00 - 19,00 CHF'], ['1,5 km', '16.00 Uhr', '14,00 - 19,00 CHF'], ['1,23 km', '15.45 Uhr', '12,00 - 17,00 CHF'], ['0,75 km', '15.30 Uhr', '12,00 - 17,00 CHF'], ['0,48 km', '15.15 Uhr', '12,00 - 17,00 CHF']]"
Silvester Run Kühlungsborn,31.12.2022,www.kuehlungsborn.de/kuebocup/silvester-run.html," 18225 Ostseebad Kühlungsborn, Konzertgarten West ","[['10 km', '11.00 Uhr', '15,00 - 20,00 Euro'], ['5 km', '11.00 Uhr', '10,00 - 15,00 Euro'], ['0,5 km', '10.45 Uhr', '0,00 Euro']]"
Silvesterlauf Pucking,31.12.2022,www.naturfreunde-pucking.at,"AT 4055 Pucking, Puckinger-Straße 5","[['5 km', '12.30 Uhr', '17,00 - 20,00 Euro'], ['2 km', '12.15 Uhr', '5,00 Euro'], ['1 km', '12.15 Uhr', '5,00 Euro'], ['0,3 km', '12.05 Uhr', '5,00 Euro'], ['0,15 km', '12.00 Uhr', '5,00 Euro']]"
Silvesterlauf Krems,31.12.2022,www.silvesterlaufkrems.at,"AT 3500 Krems, Dreifaltigkeitsplatz  ","[['10 km', '13.00 Uhr', '17,00 - 20,00 Euro'], ['5 km', '13.00 Uhr', '17,00 - 20,00 Euro'], ['0,4 km', '12.15 Uhr', '4,00 Euro']]"
Silvesterlauf Wien,31.12.2022,lcc-wien.at,"AT 1010 Wien, Universitätsring 1 (Höhe Universität Wien )","[['5,35 km', '11.00 Uhr', '28,00 - 35,00 Euro']]"
Heininger Drei Königs-Lauf,06.01.2023,tsv-heiningen.de/leichtathletik/,73092 Heiningen,"[['10,4 km', '14.00 Uhr', '10,00 - 13,00 Euro'], ['3 km', '13.30 Uhr', '5,00 - 8,00 Euro'], ['1,5 km', '13.00 Uhr', '5,00 - 8,00 Euro']]"
Ratinger Neujahrslauf,08.01.2023,www.asc-ratingen.de,"40878 Ratingen, Marktplatz 1","[['10 km', '13.00 Uhr', '5,00 - 12,00 Euro'], ['5 km', '12.00 Uhr', '5,00 - 12,00 Euro'], ['2,1 km', '11.40 Uhr', '5,00 Euro'], ['1,1 km', '11.20 Uhr', '5,00 Euro'], ['0,5 km', '11.00 Uhr', '4,00 Euro']]"
Lümmellauf Ahrensburg,15.01.2023,www.luemmellauf.de,22926 Ahrensburg,"[['19,3 km', '10.40 Uhr', '10,00 Euro'], ['9,7 km', '10.15 Uhr', '10,00 Euro'], ['5,3 km', '10.00 Uhr', '10,00 Euro'], ['1,8 km', '10.05 Uhr', '5,00 Euro'], ['1 km', '9.50 Uhr', '5,00 Euro']]"
Dubai-Marathon,20.01.2023,www.dubaimarathon.org,"AE   Dubai, Zabeel Road 2 (Zabeel Park)","[['42,195 km', '7.00 Uhr', '135,00 Euro'], ['10 km', '8.15 Uhr', '85,00 Euro'], ['4 km', '11.00 Uhr', '50,00 Euro']]"
Kiel-Marathon,25.02.2023,www.kiel-marathon.de,"24103 Kiel, Ostseekai 1","[['42,195 km', '10.20 Uhr', '28,00 - 31,00 Euro'], ['21,1 km', '11.15 Uhr', '18,00 - 21,00  Euro'], ['10 km', '10.00 Uhr', '13,00 - 16,00 Euro']]"
Bienwald-Marathon Kandel,12.03.2023,www.bienwald-marathon.de,"76870 Kandel , Schubertstraße  (Start Bienwaldhalle/Ziel Bienwald-Stadion)","[['42,195 km', '10.00 Uhr', 'tba'], ['21,1 km', '10.00 Uhr', 'tba']]"
Limassol-Marathon,19.03.2023,www.limassolmarathon.com,CY 3507 Limassol,"[['42,195 km', '7.30 Uhr', 'ab 36,00 - 60,00 Euro'], ['21,1 km', '7.45 Uhr', 'ab 27,00 - 45,00 Euro'], ['10 km', '8.00 Uhr', 'ab 18,00 - 30,00 Euro'], ['5 km', '8.10 Uhr', 'ab 18,00 - 30,00 Euro']]"
Rom-Marathon,19.03.2023,www.runromethemarathon.com,"IT 00186 Rom, Via dei Fori Imperiali/Forum Romanum ","[['42,195 km', '8.30 Uhr', '59,00 - 99,00 Euro']]"
Königsforst-Marathon Bergisch Gladbach,19.03.2023,www.koenigsforst-marathon.de,"51429 Bergisch Gladbach, Kaule 3 (Albertus-Magnus-Gymnasium)","[['63,3 km', '9.15 Uhr', '40,00 - 50,00 Euro'], ['42,195 km', '9.30 Uhr/9.45 Uhr/10.00 Uhr', '35,00 - 45,00 Euro'], ['21,1 km', '9.30 Uhr/9.45 Uhr/10.00 Uhr', '25,00 - 35,00 Euro']]"
Muldentaler Städtelauf Wurzen - Grimma,02.04.2023,www.muldentaler-staedtelauf.com,04668  Wurzen,"[['21,1 km', '10.00 Uhr', '13,00 - 20,00 Euro']]"
Osterlauf Eiken,08.04.2023,www.osterlauf.ch,"CH 5074 Eiken, Lindenboden 31 (Sportanlage)","[['16,09 km 10 Meilen', '13.30 Uhr', '35,00 CHF'], ['5,85 km Hasenlauf', '12.30 Uhr', '25,00 CHF'], ['1,65 km Junghasenlauf', 'ab 11.10 Uhr', '20,00 CHF'], ['0,5 km Zwerghasenlauf', 'ab 10.30 Uhr', '15,00 CHF']]"
Manchester-Marathon,16.04.2023,www.manchestermarathon.co.uk,"GB M16 0RP Manchester, Chester Rd, Old Trafford ","[['42,195 km', '9.00 Uhr', '49,00 - 65,00 GBP']]"
Heilbronner Trollinger-Marathon,07.05.2023,www.trollinger-marathon.de,"74072  Heilbronn, Badstraße 100 (Frankenstadion)","[['42,195 km', '8.45 Uhr', '40,00 - 50,00 Euro'], ['42,195 km Staffel', '8.45 Uhr', '85,00 - 115,00 Euro'], ['21,1 km', '10.15 Uhr', '30,00 - 40,00 Euro']]"
Spitzbergen-Marathon,04.06.2022,www.spitsbergenmarathon.no,NO 9171 Longyearbyen,"[['42,195 km', '10.00 Uhr', '04.06.2022', '650,00 - 700,00 NOK'], ['21,1 km', '11.30 Uhr', '04.06.2022', '550,00 - 600,00 NOK'], ['10 km', '13.15 Uhr', '04.06.2022', '350,00 - 400,00 NOK'], ['42,195 km', '10.00 Uhr', '03.06.2023', '650,00 - 700,00 NOK'], ['21,1 km', '11.30 Uhr', '03.06.2023', '550,00 - 600,00 NOK'], ['10 km', '13.15 Uhr', '03.06.2023', '350,00 - 400,00 NOK']]"
GöteborgsVarvet-Marathon,03.09.2023,www.goteborgsvarvet.se/marathon-2021,"414 76 Göteborg, Slottsskogspromenaden ","[['42,195 km', '10.00 Uhr', '1.100 SEK']]"
